x,y,label
-33.79920074626642,6.805648918822342,1.0
44.78473793633308,-19.107385058451765,1.0
20.707407127231658,-40.106322762428064,1.0
15.088234385579758,-9.601343111802684,1.0
19.45664370579228,9.032049298304631,1.0
-32.30595819086094,6.837798207080481,1.0
-5.903821411713922,-25.245136595901894,0.0
34.87645741939161,2.7839111267366805,0.0
-12.055688606812346,-22.067672408235165,0.0
-33.108985680423764,35.856065012543546,0.0
7.903244180571705,41.75232321744439,0.0
8.885342917063653,-44.0056227177733,1.0
-10.555776722043705,45.163143084477326,0.0
-0.3467473417439879,-44.470648212002544,1.0
-15.689415495469495,-35.262841529167815,1.0
-15.329842170361003,-18.76929184657398,0.0
-8.392581896247414,-20.757477097690693,0.0
-7.438975704836658,-39.67713434178607,1.0
3.487332359841119,-42.45996113146059,1.0
18.339355577729243,-22.49823308597937,0.0
26.283423967919465,26.42480920731753,0.0
18.396465980779933,-42.90386290375207,1.0
51.13699999153261,-0.4901378406631579,1.0
35.31555492360401,7.9322386891258505,0.0
-45.95940784346851,19.757870186222284,0.0
-18.1898850274367,-1.0416767014933754,0.0
1.6189295743651095,41.018010869268075,0.0
-19.831809737359606,38.68272503386353,0.0
-15.528705147635845,-19.122996462399023,0.0
-15.474223829477703,-13.573976190917882,0.0
24.2917196997473,-18.8365158982483,0.0
-14.758844247041125,10.101186608015587,0.0
-17.315387182794368,20.9002609271859,1.0
-23.4716534723202,-29.10057239675946,1.0
14.375578334876742,17.786981937723716,1.0
36.71042414974829,4.863551971349069,0.0
18.031507626174502,-27.01774977590985,0.0
24.07226099765916,30.474795395270018,0.0
-27.91528646619822,-26.71398475414493,1.0
-22.09806736403767,-1.2572343895538873,0.0
37.04897332756448,3.355654663296667,0.0
-5.565533149138588,10.978767040919982,0.0
-36.30533097172169,-8.89017490837323,1.0
-36.10326968192145,27.311785112262456,0.0
-34.78517503886267,-8.318015531505509,1.0
-29.56091393814712,34.34395689720312,0.0
-17.41384236675445,-15.045326470413315,0.0
9.98556738902824,39.278121483783835,0.0
-20.922129881904063,-34.17507152554917,1.0
-17.11628397684864,-17.697289591168417,0.0
-4.124504501739516,-39.08998723937907,1.0
-32.47069496319528,32.49545574932017,0.0
-16.02668366569645,23.321908097849782,1.0
-13.321937663228193,40.9765240439575,0.0
4.0167096018179445,-11.821979670282179,1.0
15.323708077514357,-41.64410719955392,1.0
-40.06802377798027,24.07564632632294,0.0
6.349925964634124,-28.027575032318342,0.0
3.877600624544059,26.332701205826744,1.0
12.617844904994442,21.92775016842121,1.0
-15.140535663126755,-22.573610947932814,0.0
-37.32542857240362,26.804122275501626,0.0
14.159261411184888,-25.12556004621502,0.0
-21.102110858425448,-1.0112353562366692,0.0
-26.362374326354807,36.227412481390715,0.0
-28.633532686602635,14.872005164296256,1.0
-47.68124604611551,10.558055611820274,0.0
-45.47225907157424,22.161637508224224,0.0
28.347235367958902,-35.61965931567939,1.0
21.480366458198098,-22.811139110651656,0.0
46.89117398519744,-4.77774207062161,1.0
-4.079022664529102,13.959636371561942,0.0
-24.04911552890538,18.197133624936555,1.0
-12.552886407505135,-39.631867161803456,1.0
10.806557004627427,-27.4308975607294,0.0
-20.736552361745602,-6.104134440713145,0.0
-32.35303725921001,-5.816295377247312,1.0
5.072559371884013,-11.161005826057199,1.0
45.41560983869499,-21.53893649456436,1.0
-35.232660328050486,30.67705748780365,0.0
-43.98570477098132,16.885532564906466,0.0
10.8897793532781,-26.067278254608365,0.0
34.85810420930457,2.379362408690369,0.0
-31.86688030429356,-25.12176298139405,1.0
-33.63649943371915,-0.4541017887578498,1.0
-29.27010173689206,-18.537119921200816,1.0
19.361310521545093,-21.864958263774902,0.0
10.071732868179803,-29.92184584820971,0.0
-17.414412735276997,-12.631406342903498,0.0
18.963883395505793,-2.1014303457746597,1.0
17.293503544851255,-25.545202680196287,0.0
50.402690574568894,-3.093264601365309,1.0
-22.999867007124095,-32.59020882193073,1.0
0.9643373869557126,-43.27464512391637,1.0
-14.869046172539012,-19.956823447416234,0.0
-4.617376007565061,-25.592907040844285,0.0
-14.938332113702169,44.07331689715082,0.0
41.706342787822145,-22.612368141391947,1.0
3.7417656029312436,4.9073381349291925,0.0
-30.81985497740831,-16.337616242544794,1.0
27.394636046013215,28.224564901454876,0.0
-35.28065580236939,-9.665256874428977,1.0
48.44702820727945,-3.559784431985798,1.0
-26.833394139327705,35.122649451896045,0.0
-9.990585334029856e-05,-42.900876925147216,1.0
-25.993949182687697,34.70284568093453,0.0
2.4318885771472223,27.607456651482945,1.0
-16.400023873458583,6.333800253095815,0.0
-44.369253644901306,21.630088643509147,0.0
-51.48811937116423,3.209007825773156,0.0
30.675109201237994,-34.07742201369432,1.0
-2.5454785971921243,25.83603900470295,1.0
38.42912171860068,-29.468279598792787,1.0
33.28981045974009,-1.8969481609502874,0.0
17.992590320308448,34.032219557387506,0.0
10.104470531926067,43.20818797633608,0.0
12.666027542785685,17.803841143144695,1.0
-48.06452326744424,8.74335841349284,0.0
-23.901266041462506,18.555210907608487,1.0
-16.43632399809959,7.812410733174286,0.0
16.231959268132115,-43.5769187868343,1.0
12.753574635739193,20.30615165061453,1.0
-46.56204282613351,18.604896586481363,0.0
-33.43850508755933,2.4835731989888963,1.0
-23.492882183703724,24.264863539544223,1.0
30.106246075476633,18.66565823316397,0.0
49.21250581471939,-12.683927657807327,1.0
15.485779324999605,13.12442760500711,1.0
-21.77744929662977,24.55718477687522,1.0
0.7032476981059519,-13.341317820406287,1.0
-16.465789764399226,-19.031803409198073,0.0
3.7055790932364676,-42.025652541598056,1.0
35.9765769935558,-31.696628630023206,1.0
-43.22240500689869,20.039455194782448,0.0
-10.27390316534672,-5.200235676684213,1.0
30.810952025235522,18.688138684257307,0.0
22.883328813670204,-41.314675282722284,1.0
30.123893767146303,-17.275599925438904,0.0
-7.671177571865532,-22.163580449843682,0.0
-34.684282026740355,-15.483706978133476,1.0
0.4686248345031364,24.893553789885676,1.0
-17.7742464131906,42.19294556331205,0.0
-19.19439017825935,-7.554053720137691,0.0
20.243150676623777,-1.4276437333617935,1.0
-17.372867043322135,-37.3534576344459,1.0
14.848345339630521,-9.472227882096407,1.0
-8.560097435951622,-39.546550613372474,1.0
-4.99402543017319,11.600830733434961,0.0
-16.617453180866995,42.127055048864115,0.0
-18.917404056462054,23.77994256850981,1.0
34.81850732447067,-29.155075438992192,1.0
-47.89979378927891,4.972400277985539,0.0
9.985949215670981,22.228596668387905,1.0
48.210881129266305,-6.2752402156026195,1.0
19.419980420042645,33.90216043404819,0.0
-15.052927081524732,4.37488105066188,0.0
8.551159510850308,43.33778160097079,0.0
35.5869608614032,-3.6614853403223453,0.0
9.00732041480991,40.4535182988306,0.0
-22.85801130137,22.491266859244362,1.0
-2.2517881991852384,42.8219246757822,0.0
39.17092022238481,-26.990995915954574,1.0
20.011476041076634,-40.72052234640426,1.0
24.1071920159012,-22.332814048420563,0.0
-28.82093933221434,12.503936664530068,1.0
-41.87838323282837,26.974810275511093,0.0
-26.527755042509895,22.797642261262112,1.0
-25.933766466107652,15.253235753223585,1.0
-1.2434900211816813,-23.750765796554433,0.0
-15.46254250248708,41.71952295957983,0.0
-33.26905437644979,3.724269368099842,1.0
-14.972470807465935,6.595435733790801,0.0
18.792542732808716,36.9648560994054,0.0
-16.496084131368924,-10.283958301287424,0.0
31.517325282001693,-14.285200312227275,0.0
-10.316503881930768,12.741556875903031,0.0
1.054964286606376,-12.101121361582962,1.0
21.245155686561922,2.779184001449023,1.0
-46.753379528266585,3.230604381824458,0.0
-15.034168424902841,24.865209890261774,1.0
17.315763169955027,-23.83463918833085,0.0
15.992599671514542,-26.801296171197656,0.0
25.266257488278335,-37.85360506882946,1.0
-49.978479266000484,3.4651712135360837,0.0
-15.543932712496948,-18.03137193988982,0.0
26.12592447895888,30.94976751816078,0.0
-13.572614512171006,42.38273635946837,0.0
-3.255760284566863,-26.98570361272404,0.0
2.5804851405951403,24.470323196454228,1.0
-34.1550113548044,5.755886965844006,1.0
3.990385416077614,-43.743502352467736,1.0
32.14807966403843,-31.647196773163554,1.0
-19.088277537447937,0.04016331363401582,0.0
5.74282618020335,38.74177903576948,0.0
34.22893235370179,-32.758240208873964,1.0
34.54487757169949,-33.417478897573226,1.0
-4.863138482428201,-41.849762888677134,1.0
-11.131108584672694,27.488108743039433,1.0
12.000456426644107,18.273658108974,1.0
18.901587325843472,-37.865563558265684,1.0
16.552394376964557,-39.8626778586455,1.0
-0.4007898095801823,26.59909176509498,1.0
17.68285978029322,35.173986853293385,0.0
-15.733931352201509,6.899435276661705,0.0
-32.32688751638338,7.905915690928725,1.0
-40.52717848473082,26.623393556418783,0.0
-20.339887449976516,20.31447643338304,1.0
1.5387199817816033,25.23986526104973,1.0
29.859182703271824,-19.10861790880683,0.0
-28.26649610984725,-24.836229849271298,1.0
33.04064018232775,-7.856408372175183,0.0
4.809852492356663,-40.41477965042206,1.0
-11.513961182981019,-37.204270046836484,1.0
31.65037668510385,5.561123305270419,0.0
27.914568342982683,30.77805013675342,0.0
-3.812410640296916,-44.157801291559046,1.0
19.960298597847483,4.168284095163791,1.0
29.016629260855602,-14.169126029672718,0.0
-13.507445011273576,23.48421540895852,1.0
-19.55233659008479,-7.126009533208002,0.0
-37.0224313797273,27.594973320632924,0.0
50.85750502748476,-1.6785874060259696,1.0
-33.954056207655746,-16.64986848469773,1.0
-6.193679255140985,25.95961786177276,1.0
3.0790578818862113,-27.14541366556886,0.0
-35.09530704031329,28.606996544232686,0.0
17.246659007750488,-3.9122952708401737,1.0
36.59656469257506,0.24411117343068073,0.0
-33.8096469394656,-20.78506449867403,1.0
-36.679013419373796,-5.140864521160335,1.0
-48.935974464164666,9.57340299707928,0.0
45.90887666096072,-17.76721104351092,1.0
-6.471777282948773,-41.67451605648313,1.0
-40.505834567353396,24.165304783382652,0.0
32.388741021624526,-36.62196877727877,1.0
5.599020603609615,42.94028113777996,0.0
49.433387696075165,-2.600949581679871,1.0
26.598938266492077,-36.9379358730376,1.0
34.74674743329792,4.508401064953913,0.0
-29.545525678884875,33.39330210371497,0.0
-39.3075905502507,33.60568134903765,0.0
-19.034587852380923,24.005990359522652,1.0
45.09181410331128,-6.647925979837831,1.0
17.28422946922191,-2.058800275740116,1.0
38.760111126538874,-24.017828468973093,1.0
51.1110448061874,-3.543915829488637,1.0
50.19522580650867,-10.75800831438279,1.0
47.901571118230486,-9.585384081777763,1.0
-18.92555101236746,-11.99013997694238,0.0
33.03014206366775,-9.43987096520511,0.0
-50.8463289647135,11.30543640937626,0.0
34.13556984280246,5.771442294906943,0.0
38.336629983265546,-27.38649993473742,1.0
-31.700576496721183,-10.783898025162037,1.0
3.112840401985869,-12.889375242891742,1.0
9.473215296383094,-43.83917290244029,1.0
27.409585821804132,29.035443210900652,0.0
6.058855630822229,42.50083323277866,0.0
12.602372430521793,18.88667100515955,1.0
32.260732341004044,17.393258515972803,0.0
6.483025514003034,4.407269307925853,0.0
41.94238557215085,-21.67306269945803,1.0
-17.830930255419464,25.253381763548173,1.0
-20.662931935748038,-34.492806356664296,1.0
5.222061144490476,42.869255186405496,0.0
-24.69414832880666,17.566209044317358,1.0
31.646249461014268,15.245953817936835,0.0
-6.653914065141641,43.52734134244241,0.0
9.773445294941698,-43.2900395018379,1.0
42.79332996021482,-16.256212848352458,1.0
32.95602289127514,16.150204728740178,0.0
32.275272053060284,-7.86923848643016,0.0
-19.70289162556152,19.67898909651701,1.0
-7.351162174032516,-38.99763232392525,1.0
-46.66487381964478,14.434108758556903,0.0
-34.94381779823172,-3.481460523651947,1.0
17.749191903633086,3.6918518756200003,1.0
-28.722064961727902,-27.30167229096276,1.0
-33.93064779424397,-9.542269683111101,1.0
-10.045754341017316,38.5552284537199,0.0
-27.615553381738014,-25.704407115397494,1.0
23.125234116157536,5.700658298719458,1.0
30.377560778897887,20.451029273035278,0.0
-5.978910588291046,-28.616409576847715,0.0
22.14170227082503,-38.79201046720569,1.0
30.45877028524785,-12.80805342045559,0.0
50.3350409901964,-3.6343141334600007,1.0
-47.58646157436497,7.7897866174315356,0.0
-7.113457402016525,40.51021334583275,0.0
-22.223284509057017,39.87217474054425,0.0
45.857816382851475,-21.51105978344501,1.0
15.556736974609297,10.952769674515023,1.0
-45.245264657638735,11.416734876881147,0.0
1.9184783026743972,26.98365763882167,1.0
17.65345750464094,14.05459613955489,1.0
17.1181724733712,-39.26594310380921,1.0
-6.0591732800326445,44.594190387989904,0.0
-24.330326545441533,-32.28985745751896,1.0
-11.96499513642507,9.69817168332498,0.0
14.025350416634808,22.169455721807733,1.0
22.00718632669026,-22.545384470021855,0.0
-35.127600323513434,-6.185749076270042,1.0
24.99149172096304,-35.54648618409202,1.0
21.878260372470024,34.64106107750616,0.0
-2.61939042001012,-14.661479900443105,1.0
-29.167867643490144,33.77125210582413,0.0
-8.15905494524301,-21.09499379422897,0.0
17.309981438464916,3.0925830191419292,1.0
-4.941311000482939,-25.08405089486962,0.0
32.16518465216123,-31.218910083735587,1.0
-7.310674155313706,26.814469382837814,1.0
-31.784819981791706,-20.679508685963395,1.0
35.93336277756372,1.8049640042823007,0.0
-36.162870413515634,30.687109702838143,0.0
-26.884978062491992,-30.616052457583642,1.0
24.670123449924027,31.252645786239185,0.0
-0.80400862332489,-26.02136545696161,0.0
-18.326246611215524,5.144249938200161,0.0
49.20950796721903,-0.8416573945189754,1.0
-34.7825399015345,-0.9758594234989788,1.0
14.068010113193578,18.37753752429031,1.0
-37.056780958293224,-8.09625173609512,1.0
-13.82687815110922,9.942485313424466,0.0
-13.401016396716399,28.906097238404307,1.0
-2.046188555802568,40.61750673713862,0.0
12.663478572044466,-12.649887774918813,1.0
32.648421457071606,4.62289639433381,0.0
30.13262810620454,18.43267242538546,0.0
37.966931541436935,0.011976717898639189,0.0
-1.2115993421343663,-8.545634393542251,1.0
8.05645355887336,39.498574668766295,0.0
18.15114992044837,13.53783389443551,1.0
-21.64751083538235,22.669827387897218,1.0
32.45443683924329,-33.78831480379246,1.0
-47.37772614841653,10.602095240798052,0.0
-11.107956898746286,-19.663349444442037,0.0
19.476134880003613,5.577960036878954,1.0
-14.748358663104412,24.397021789706013,1.0
-37.38962266300925,26.76445033290156,0.0
-41.87553615117897,27.206964401709826,0.0
-9.718181334556098,44.022569384328236,0.0
47.6964966466214,-17.070683945560454,1.0
-16.338518716585202,-8.300642441684543,0.0
34.63436750918645,8.408355932046803,0.0
-24.746475420113025,40.14925002268694,0.0
0.792861732712117,28.01207306527114,1.0
-41.63932756823496,26.026100617788337,0.0
-1.4332931644193976,-31.063880465498734,0.0
26.369165654168448,-17.935243112019187,0.0
-29.65452226460964,-20.56747426845044,1.0
-46.81951945546456,16.00942543108959,0.0
-22.10516698194602,23.33323580643739,1.0
21.758117042676755,32.17115177699332,0.0
-17.730919596770732,4.349590804657198,0.0
2.2710248154664554,-44.060956098187674,1.0
-29.713281624858134,-24.561525801981414,1.0
43.40386706275256,-23.565035078007757,1.0
-1.9988606289494846,-41.246251345680726,1.0
14.26709468452373,16.918008875987532,1.0
25.188282606009448,-12.603474905000844,0.0
18.733933187502902,6.2189575479112875,1.0
42.04649760512968,-21.42643373117518,1.0
-12.245168532571586,24.817842919228205,1.0
-17.297001853931675,-10.200514780934444,0.0
34.52010515500124,0.36371987067241907,0.0
5.105388753224426,-26.80054596532943,0.0
0.8002606649889297,-10.085829056431985,1.0
12.022064090568232,-44.050041690861484,1.0
50.29337764827691,-5.736955714476773,1.0
-32.729523486591944,30.36028355055366,0.0
-1.6929301222071516,25.300926472873435,1.0
24.8810229834778,-38.76220336247481,1.0
-6.650148187424089,12.767812909636818,0.0
-10.723064102922438,43.14105445874062,0.0
-45.36574023576355,17.11226273043897,0.0
-28.78478009401098,16.07930603977227,1.0
20.012532756329854,3.47136875109097,1.0
-1.2574029094803043,-26.51805998496514,0.0
32.525726873702,15.970238656921657,0.0
3.1876287159740797,-26.170377969068998,0.0
-46.913592350726724,15.327659437471725,0.0
1.778098688554331,25.701083138984576,1.0
5.564323813856812,-40.98234640311903,1.0
28.7330955380513,-36.08149582118188,1.0
24.84854045249443,30.363765573554748,0.0
34.367351375333484,-29.736129867273323,1.0
22.61039331935677,35.74693004778434,0.0
3.699452004453164,-13.726883166860112,1.0
-18.1971457920335,-37.084601319238615,1.0
-14.959401000761277,5.163781551890241,0.0
35.460175034333005,-3.8749299350694786,0.0
-41.86625955467833,24.413373401427982,0.0
30.52916020126187,-8.238122995613839,0.0
-5.024985378370191,-6.800992955551875,1.0
-17.212935106968875,-14.036117997455934,0.0
-33.67279299258732,-16.26171571878447,1.0
-48.34502918455082,10.607206823287765,0.0
-24.981723381406265,19.663153192520344,1.0
3.245624431169174,-43.35136731085907,1.0
34.41777856297654,-10.4670890577433,0.0
-34.264829750976894,-0.5268514656733803,1.0
-17.835962896940686,-0.9761413397967309,0.0
-8.079649480586376,10.94496193453239,0.0
-8.903463154828161,10.100019305866182,0.0
-42.34301444852942,19.92282382510168,0.0
-18.064604226716007,-0.2115854044009999,0.0
-16.22636920790923,23.26567349764897,1.0
18.574771674208186,-43.85488780324201,1.0
0.8879380744084467,28.75647507358001,1.0
8.103467961268628,20.67178875642015,1.0
-37.144987442612916,-4.512001046389238,1.0
-31.36842240157702,2.9965108679093473,1.0
-1.612491133292123,-43.702789302642884,1.0
11.239293158151973,22.979404002433537,1.0
-30.654168464928325,35.21006028762174,0.0
-21.766789607361613,21.19835460732846,1.0
-25.90609147149223,38.05289319948363,0.0
10.624421780714389,36.3753110386453,0.0
23.065916830956088,-39.25855894028632,1.0
-26.420459955973904,-32.703921255881355,1.0
-32.04401715052958,7.6016028403586695,1.0
-32.86936500504159,5.467936987039749,1.0
34.830082508223086,-27.986299605606,1.0
8.56470404955825,-44.9455014708982,1.0
-26.45869787477954,-26.71094997170286,1.0
-14.001838703187316,38.89173723462172,0.0
-13.602751627230054,-16.786964138673774,0.0
-2.8230843223195032,-24.196623573746212,0.0
47.31600178796263,-8.491219029605913,1.0
1.2511725976732133,-10.856129297498875,1.0
-31.86401117767017,-18.536074839390494,1.0
-24.0365304837454,-31.26394832145425,1.0
26.533031005427627,-15.325098377147874,0.0
13.001052605846029,22.71103509950779,1.0
-21.376245639012794,1.4622010466631645,0.0
-31.92406701277221,10.920785043738594,1.0
-32.55893561217399,8.681776513773205,1.0
-3.7192058606437572,-25.217120005234793,0.0
-29.885003422965614,-23.337693962916017,1.0
26.90613452457551,-13.769880109836892,0.0
27.164292180615853,28.309620873627864,0.0
11.054031097018843,-9.943523359051648,1.0
-14.058289887242632,41.649329146774576,0.0
20.11181815333803,6.852674105356742,1.0
30.928594045462706,-14.002803809281277,0.0
20.27591157172609,5.561559701025426,1.0
19.378377394211967,4.966051640972242,1.0
-29.169245750237486,34.13525635067224,0.0
-18.03446092143926,23.3270210341263,1.0
-47.453080499677725,14.165343908360576,0.0
17.51552826156564,37.25443414819969,0.0
30.594560203370655,-4.423987398148569,0.0
-0.3446697122821537,-43.024345254760334,1.0
-19.906387203824394,-10.245013085954284,0.0
21.887564504763763,7.426228224808668,1.0
-46.831987360324156,17.49556171416241,0.0
7.074961443380084,-28.644336439967844,0.0
36.5139858596578,-30.988418104489348,1.0
15.014054807074004,19.041902524504938,1.0
8.754280650005871,21.81126693605427,1.0
-29.71048116317388,34.499185653206844,0.0
-31.243413202468723,-15.055024960947808,1.0
-25.018034408094564,20.392382433718613,1.0
32.26898791558516,-29.56941828560511,1.0
29.88738638103087,19.21632663882895,0.0
28.7697776660896,-6.196565926602232,0.0
-4.234041197659985,-24.360198105512723,0.0
-1.6657342735442815,11.5466110374682,0.0
-6.434489631090573,26.727349603651025,1.0
-11.090468683632656,25.371629649527307,1.0
-33.39655916767693,33.777248797250266,0.0
35.27199615906612,-32.364835784655185,1.0
28.31272817997216,26.899841836018602,0.0
-12.307882902130004,9.364667583746972,0.0
44.844905642382535,-15.446076791167338,1.0
25.624372127710284,-21.139923725420232,0.0
-32.250855234440344,34.10650457035781,0.0
-3.3820172454515403,-39.780844771412085,1.0
0.04935477982558645,12.127842807830135,0.0
-0.43697042132843444,-29.768081508415875,0.0
-7.965935596413026,10.858021071477962,0.0
12.566870001190754,-10.51953975077968,1.0
33.76486040066161,-30.310763008235806,1.0
16.055849664974968,16.2722625920846,1.0
17.305743808482276,12.875635009129429,1.0
36.856184964231595,-29.287336070044137,1.0
17.564584645777728,-23.130547840361416,0.0
46.108310179487106,-16.738909716630126,1.0
-49.28287742803608,8.9303032252375,0.0
-37.33518548546637,3.6417912518116937,1.0
32.96595726613784,12.773516639268555,0.0
-15.874732261262107,4.9398996896810985,0.0
-48.15020826894647,3.004471363859657,0.0
-31.914217924824253,1.92972325335087,1.0
-5.819437890063362,27.54604311478212,1.0
10.807279153807594,-42.17853792442924,1.0
-23.167122169622385,-30.617574402609865,1.0
-33.8282578393902,29.582390775061896,0.0
5.3062204595142815,-29.106897882221464,0.0
32.149692925208484,17.924912513816604,0.0
15.136817647627055,-8.547732210858033,1.0
24.04372063485108,-35.09346262085266,1.0
3.274309875522307,41.976458369767066,0.0
28.066043528763608,-36.519794335254865,1.0
5.1076047839858445,-27.68629705376395,0.0
-1.8248509889183147,-37.97540804729463,1.0
